DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
NG201800000852,NGGE7AFL,NG,2018.0,852.0,NG2018DHS,3271.8955078125,3736.238525390625,4270.03955078125,164.10833740234375,144.0416717529297,158.85000610351562,138.5833282470703,48.14914321899414,43.53904342651367,45.38571548461914,39.22169876098633,7.611964471065081e-05,0.0002808668650686741,0.0011359016196085857,30.973636627197266,28.818889617919922,30.58799934387207,30.772499084472656,10.100000381469727,9.40000057220459,9.241666793823242,9.616666793823242,-9999,3210.0,3192.0,3258.0,3198.0,3427.0,3480.0,3493.0,0.0,0.0,0.0,0.0,22.5,1681.7747802734375,6,0.0,0.0,0.22201866003979637,0.3665542847251544,25.845151901245117,25.24989891052246,25.994455337524414,25.670249938964844,19.55072021484375,366.50948660714283,-1.0,83.46015276227679,0.44090659277779715,19.85392107282366,0.5208102464675903,0.5169191956520081,0.3224945068359375,0.32472798228263855,0.6083823442459106,0.5913991332054138,0.28495123982429504,0.3017542064189911,32.07500076293945,32.07500076293945,32.18333435058594,32.16666793823242,27.0,27.34166717529297,27.55000114440918,27.34166717529297,21.975000381469727,22.67500114440918,22.941667556762695,22.55000114440918,0.011745009819666545,20.71666717529297,21.680908203125,21.400909423828125,20.56800079345703,3.4083333015441895,3.308333396911621,3.5,3.5333333015441895,124094.42307692308,7469.688701923077,111727.15384615384,2104.0,2266.0,2593.0,2167.0,2040.0,2194.0,1804.0,0.0369484680039542,0.0,0.0,0.0,28.81599998474121,25.78299903869629,27.42099952697754,28.70800018310547,27.573999404907227,25.83799934387207,26.75,29.20600128173828,27.775999069213867,27.586000442504883,26.60700035095215,26.134000778198242,91.42857142857143,9.928571428571429,29.401072910853795,33.405199323381694,38.146022251674104,43.595995221819194,5237.05419921875,5862.63330078125,6590.09521484375,7405.35400390625,437.1053989955357,489.31874302455356,550.03564453125,618.0802873883929,9.818333625793457,9.794166564941406,10.122499465942383,9.741666793823242
NG201800000853,NGGE7AFL,NG,2018.0,853.0,NG2018DHS,48480.5234375,55360.80859375,63270.28125,177.51666259765625,161.23333740234375,185.1750030517578,161.49166870117188,56.80533218383789,52.576087951660156,57.716880798339844,49.68974304199219,0.0690853137236375,0.07361841201782227,0.0771883359322181,28.218000411987305,27.59181785583496,27.882726669311523,28.75666618347168,9.766666412353516,9.066666603088379,8.883333206176758,9.283333778381348,-9999,3125,3025,3048,3065,3229,3332,3330,0.0,0.0,0.0,0.0,46.333333333333336,1575.84521484375,-807.0,0.0,0.0,0.21606536144194735,0.3304850755038624,24.22218132019043,24.737272262573242,24.65436363220215,25.321332931518555,12.91187235514323,1175.4653645833334,-1.0,71.1739013671875,9.018267822265624,11.594408162434895,0.5385153889656067,0.5235416293144226,0.32699158787727356,0.3250117599964142,0.6421963572502136,0.6037843227386475,0.2919537127017975,0.3010441064834595,31.666667938232422,31.616666793823242,31.766666412353516,31.741666793823242,26.766666412353516,27.058334350585938,27.30000114440918,27.075000762939453,21.899999618530273,22.55000114440918,22.883333206176758,22.45833396911621,0.01487741227877342,20.226364135742188,21.882726669311523,21.426000595092773,21.88599967956543,3.125,3.066666603088379,3.2083334922790527,3.25,100831.30769230769,15849.631009615385,108635.21153846153,2141,2348,2438,2299,2113,2100,1787,0.2034022331237793,3.0,3.0,3.0,28.579999923706055,25.665000915527344,27.441999435424805,28.45400047302246,27.410999298095703,25.642000198364258,26.69499969482422,28.94099998474121,27.641000747680664,27.441999435424805,26.562999725341797,26.048999786376953,35.0,2.3333333333333335,396.30201822916666,450.27434895833335,514.1766927083333,587.6378255208333,7837.224609375,8774.30859375,9864.119140625,11085.583984375,619.8194010416667,693.9334635416667,780.1270833333333,876.7337239583334,10.960000038146973,11.158332824707031,11.637499809265137,11.06583309173584
NG201800000854,NGGE7AFL,NG,2018.0,854.0,NG2018DHS,4269.8798828125,4875.85546875,5572.4755859375,177.51666259765625,161.23333740234375,185.1750030517578,161.49166870117188,56.80533218383789,52.576087951660156,57.716880798339844,49.68974304199219,0.023529300322899453,0.02440065833238455,0.025652688283186693,29.912500381469727,28.413637161254883,30.016000747680664,29.087778091430664,9.766666412353516,9.066666603088379,8.883333206176758,9.283333778381348,-9999,3377,3369,3345,3227,3677,4017,4001,0.0,0.0,0.0,0.0,34.1875,1575.84521484375,5,0.0,0.0,0.2446904949522275,0.37912001519849664,25.332250595092773,24.741817474365234,25.720272064208984,25.293333053588867,17.629680633544922,154.97103881835938,-1.0,53.85731506347656,10.072678565979004,18.853607177734375,0.5717112421989441,0.5605274438858032,0.37162795662879944,0.3614272177219391,0.7072283029556274,0.6716304421424866,0.349356085062027,0.3489415943622589,31.666667938232422,31.616666793823242,31.766666412353516,31.741666793823242,26.766666412353516,27.058334350585938,27.30000114440918,27.075000762939453,21.899999618530273,22.55000114440918,22.883333206176758,22.45833396911621,0.039476768723849594,20.75200080871582,21.06999969482422,21.424545288085938,21.49888801574707,3.125,3.066666603088379,3.2083334922790527,3.25,107652.55769230769,8805.17548076923,113116.5625,2073,2355,2551,2215,2031,2056,1744,0.4647294282913208,0.0,0.0,0.0,28.583999633789062,25.6820011138916,27.395999908447266,28.485000610351562,27.397998809814453,25.714000701904297,26.668001174926758,28.990999221801758,27.599000930786133,27.450000762939453,26.547000885009766,26.058000564575195,33.8125,4.625,34.80121612548828,39.540794372558594,45.152366638183594,51.60334777832031,9550.033203125,10690.80859375,12017.369140625,13504.046875,697.2891845703125,780.5819091796875,877.43994140625,985.9886474609375,10.960000038146973,11.158332824707031,11.637499809265137,11.06583309173584
NG201800000855,NGGE7AFL,NG,2018.0,855.0,NG2018DHS,29394.56640625,33566.203125,38361.8515625,177.51666259765625,161.23333740234375,185.1750030517578,161.49166870117188,56.80533218383789,52.576087951660156,57.716880798339844,49.68974304199219,0.0013597841289910402,0.0014698446135629308,0.0028461129827932878,29.383333206176758,27.518333435058594,28.392000198364258,28.270000457763672,9.766666412353516,9.066666603088379,8.883333206176758,9.283333778381348,-9999,3814,3800,3974,3902,4092,4174,4197,0.0,0.0,0.0,0.0,29.6,1575.84521484375,4,0.0,0.0,0.25546407749167904,0.40332406783151575,24.70366668701172,23.894166946411133,24.987667083740234,24.690000534057617,8.84796854654948,142.31767578125,-1.0,44.29195963541667,0.0,12.522482299804688,0.6170278787612915,0.5862974524497986,0.37541651725769043,0.3832577168941498,0.801706850528717,0.7273016571998596,0.35529300570487976,0.3786180913448334,31.666667938232422,31.616666793823242,31.766666412353516,31.741666793823242,26.766666412353516,27.058334350585938,27.30000114440918,27.075000762939453,21.899999618530273,22.55000114440918,22.883333206176758,22.45833396911621,0.0,20.02400016784668,20.270000457763672,21.58333396911621,21.110000610351562,3.125,3.066666603088379,3.2083334922790527,3.25,99958.57692307692,20848.14423076923,98936.26136363637,2459,2617,2895,2445,2322,2377,2033,0.012362298369407655,0.0,0.0,0.0,27.928998947143555,25.118999481201172,26.871999740600586,27.777999877929688,26.77899932861328,25.204999923706055,26.163000106811523,28.275999069213867,27.108999252319336,26.871999740600586,26.027000427246094,25.59000015258789,43.13333333333333,10.133333333333333,231.61366489955358,263.15712193080356,300.50401088169644,343.43746512276783,5424.23486328125,6072.1796875,6825.62841796875,7670.060546875,422.33196614583335,472.7810872395833,531.4447265625,597.1923828125,10.960000038146973,11.158332824707031,11.637499809265137,11.06583309173584
NG201800000856,NGGE7AFL,NG,2018.0,856.0,NG2018DHS,20846.421875,23804.91796875,27205.95703125,177.51666259765625,161.23333740234375,185.1750030517578,161.49166870117188,56.80533218383789,52.576087951660156,57.716880798339844,49.68974304199219,0.0014163169723290664,0.001559985944857964,0.0023802978774675955,30.25666618347168,27.920000076293945,29.111818313598633,29.412221908569336,9.766666412353516,9.066666603088379,8.883333206176758,9.283333778381348,-9999,3764,3688,3846,3903,4016,4068,4036,0.0,0.0,0.0,0.0,45.285714285714285,1575.84521484375,3,0.0,0.0,0.24348731544538543,0.3760654674181332,25.348888397216797,24.361364364624023,25.351818084716797,25.45888900756836,14.758266993931361,142.8567853655134,-1.0,61.861485072544646,6.019999912806919,14.923825945172991,0.6165292263031006,0.5955406427383423,0.4141339659690857,0.4153105318546295,0.801079273223877,0.7453427910804749,0.4064672291278839,0.4229949116706848,31.666667938232422,31.616666793823242,31.766666412353516,31.741666793823242,26.766666412353516,27.058334350585938,27.30000114440918,27.075000762939453,21.899999618530273,22.55000114440918,22.883333206176758,22.45833396911621,0.0,20.441110610961914,20.80272674560547,21.59181785583496,21.505556106567383,3.125,3.066666603088379,3.2083334922790527,3.25,107390.07142857143,13238.288461538461,106442.53846153847,2196.0,2440.0,2600.0,2260.0,2093.0,2217.0,1887.0,0.5920260293143136,0.0,0.0,0.0,28.275999069213867,25.368000030517578,27.125,28.097999572753906,27.045000076293945,25.43600082397461,26.405000686645508,28.648000717163086,27.31999969482422,27.167999267578125,26.253999710083008,25.820999145507812,9.928571428571429,13.285714285714286,184.63621520996094,209.78182983398438,239.55377197265625,273.77911376953125,5061.97607421875,5666.6474609375,6369.77734375,7157.8134765625,422.3319614955357,472.7810756138393,531.4447195870536,597.1923828125,10.960000038146973,11.158332824707031,11.637499809265137,11.06583309173584
NG201800000857,NGGE7AFL,NG,2018.0,857.0,NG2018DHS,10562.3974609375,12061.3984375,13784.626953125,177.51666259765625,161.23333740234375,185.1750030517578,161.49166870117188,56.80533218383789,52.576087951660156,57.716880798339844,49.68974304199219,0.002242026564020377,0.00317363440990448,0.004180088066137754,28.868000030517578,28.193635940551758,28.205554962158203,28.934444427490234,9.766666412353516,9.066666603088379,8.883333206176758,9.283333778381348,-9999,3787,3695,3784,3716,3823,4006,4030,0.0,0.0,0.0,0.0,38.6875,1575.84521484375,3,0.0,0.0,0.23089350543015674,0.35763586092524696,24.35677719116211,24.573637008666992,24.695959091186523,25.029722213745117,15.454838752746582,116.15985870361328,-1.0,52.41053771972656,10.661397933959961,15.77968978881836,0.6092756390571594,0.5933624505996704,0.42069536447525024,0.42102259397506714,0.7855894565582275,0.739905059337616,0.41501280665397644,0.4308101236820221,31.666667938232422,31.616666793823242,31.766666412353516,31.741666793823242,26.766666412353516,27.058334350585938,27.30000114440918,27.075000762939453,21.899999618530273,22.55000114440918,22.883333206176758,22.45833396911621,0.0,19.845556259155273,20.953636169433594,21.186363220214844,21.125,3.125,3.066666603088379,3.2083334922790527,3.25,109233.23214285714,11070.63671875,108289.77272727272,2137,2373,2532,2246,2049,2138,1888,0.5152729749679565,0.0,0.0,0.0,28.275999069213867,25.368000030517578,27.125,28.097999572753906,27.045000076293945,25.43600082397461,26.405000686645508,28.648000717163086,27.31999969482422,27.167999267578125,26.253999710083008,25.820999145507812,18.5,20.1875,92.81396484375,105.45430755615234,120.42023468017578,137.62484741210938,6928.2822265625,7755.88720703125,8718.2607421875,9796.82421875,505.80963134765625,566.2301635742188,636.48974609375,715.2318725585938,10.960000038146973,11.158332824707031,11.637499809265137,11.06583309173584
NG201800000858,NGGE7AFL,NG,2018.0,858.0,NG2018DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NG201800000859,NGGE7AFL,NG,2018.0,859.0,NG2018DHS,25434.046875,29043.609375,33193.109375,177.51666259765625,161.23333740234375,185.1750030517578,161.49166870117188,56.80533218383789,52.576087951660156,57.716880798339844,49.68974304199219,0.05423540870348612,0.06078386803468069,0.06336179375648499,31.20111083984375,28.732221603393555,30.026363372802734,28.947778701782227,9.766666412353516,9.066666603088379,8.883333206176758,9.283333778381348,-9999,3261,3192,3223,3123,3181,3168,3182,0.0,0.0,0.0,0.0,35.714285714285715,1575.84521484375,6,0.0,0.0,0.1874888030338867,0.30095824069044486,25.940101623535156,24.8619441986084,25.60545539855957,24.9260311126709,19.489903041294642,268.8330775669643,-1.0,54.00398472377232,0.18468686512538365,17.960335867745535,0.565068244934082,0.5519734621047974,0.32764801383018494,0.34508004784584045,0.6874297261238098,0.6516688466072083,0.29161354899406433,0.32595792412757874,31.666667938232422,31.616666793823242,31.766666412353516,31.741666793823242,26.766666412353516,27.058334350585938,27.30000114440918,27.075000762939453,21.899999618530273,22.55000114440918,22.883333206176758,22.45833396911621,0.4445811725053631,20.67909049987793,20.991666793823242,21.184545516967773,20.904285430908203,3.125,3.066666603088379,3.2083334922790527,3.25,136849.51136363635,23622.951923076922,89018.61607142857,2161,2261,2689,2186,2069,2290,1764,0.10378880160195487,3.0,3.0,3.0,28.59000015258789,25.600000381469727,27.16699981689453,28.61199951171875,27.3439998626709,25.655000686645508,26.48200035095215,28.96299934387207,27.534000396728516,27.340999603271484,26.389999389648438,25.961000442504883,56.0,0.8571428571428571,238.18115234375,270.61903599330356,309.02490234375,353.1757114955357,4466.22802734375,4999.703125,5620.080078125,6315.3671875,372.722412109375,417.24281529017856,469.015380859375,527.0396554129464,10.960000038146973,11.158332824707031,11.637499809265137,11.06583309173584
NG201800000860,NGGE7AFL,NG,2018.0,860.0,NG2018DHS,45736.9296875,52227.85546875,59689.71875,153.2083282470703,132.06666564941406,146.53334045410156,127.80000305175781,43.15727615356445,38.00479507446289,39.873016357421875,34.462921142578125,0.0,7.754162376987445e-06,6.371884010379622e-05,30.900166829427082,29.88684336344401,30.255528767903645,30.01287333170573,10.65000057220459,9.941666603088379,9.741666793823242,10.158333778381348,-9999,3361.75,3372.9166666666665,3382.5833333333335,3394.5833333333335,3666.5833333333335,3686.9166666666665,3691.0,0.0,0.0,0.0,0.0,23.51086956521739,1633.3049479166666,5.0,0.0,0.0,0.22526020049664244,0.41238157085812466,25.69208272298177,25.913894653320312,25.986740112304688,25.94086201985677,2.4093591341855416,302.08951379427793,-1.0,10.256988275928133,20.313935573484333,1.8407843899012262,0.4985167980194092,0.5523719191551208,0.5155022740364075,0.3900378346443176,0.5314446687698364,0.5903705358505249,0.515338659286499,0.36308085918426514,32.266666412353516,32.31666564941406,32.46666717529297,32.40833282470703,26.916667938232422,27.316667556762695,27.575000762939453,27.308334350585938,21.616666793823242,22.375,22.725000381469727,22.25,0.0,20.48400115966797,21.940948486328125,21.71795399983724,21.868850708007812,3.5500001907348633,3.4749999046325684,3.674999952316284,3.7083334922790527,126111.43769968051,22429.61146496815,112365.46153846153,1593.0,1835.6,1952.0,1691.2,1575.9,1776.2,1447.6,0.05918457072827082,0.0,0.0,0.0,28.946500778198242,25.47249984741211,26.921998977661133,28.52549934387207,27.093000411987305,25.634000778198242,26.367998123168945,29.2867488861084,27.50925064086914,27.256500244140625,26.39175033569336,25.881248474121094,290.7765667574932,43.02452316076294,18.181987527228554,20.65819134341488,23.58997465650134,26.960306530663537,50775.6328125,57054.328125,64375.7421875,72613.6171875,161.8986184434605,181.91834128065395,205.26281505449592,231.5294405653951,9.385000228881836,9.31916618347168,9.6875,9.210000038146973
NG201800000861,NGGE7AFL,NG,2018.0,861.0,NG2018DHS,43258.765625,49397.98828125,56455.546875,153.2083282470703,132.06666564941406,146.53334045410156,127.80000305175781,43.15727615356445,38.00479507446289,39.873016357421875,34.462921142578125,0.0,1.4478649778074177e-06,0.00034503664598103956,30.907550048828124,30.104119873046876,30.7927001953125,30.736865234375,10.65000057220459,9.941666603088379,9.741666793823242,10.158333778381348,-9999,3109.6,3092.2,3114.9,3120.6,3321.7,3385.8,3378.6,0.0,0.0,0.0,0.0,26.116847826086957,1633.304966517857,5.0,0.0,0.0,0.2548765717600289,0.4246556635064392,25.7964111328125,25.933984375,26.36187744140625,25.928277587890626,18.46721881368886,177.07399583899456,-1.0,53.774594514266305,1.8153071196182915,15.866808020550272,0.4696623682975769,0.5007340908050537,0.4595288336277008,0.3305101990699768,0.5314381718635559,0.5599350929260254,0.47916993498802185,0.31252872943878174,32.266666412353516,32.31666564941406,32.46666717529297,32.40833282470703,26.916667938232422,27.316667556762695,27.575000762939453,27.308334350585938,21.616666793823242,22.375,22.725000381469727,22.25,0.00012377022287330113,20.685272216796875,21.763848876953126,21.9310546875,21.11968994140625,3.5500001907348633,3.4749999046325684,3.674999952316284,3.7083334922790527,95657.54140127389,24672.98734177215,135454.31645569621,1784.111111111111,2226.8888888888887,2113.3333333333335,1971.888888888889,1828.111111111111,2009.5555555555557,1674.0,0.1462829423987347,0.0,0.0,0.0,28.910999298095703,25.630752563476562,27.266250610351562,28.625499725341797,27.332748413085938,25.756250381469727,26.554750442504883,29.253250122070312,27.681751251220703,27.458751678466797,26.55099868774414,25.99500274658203,204.07608695652175,36.63315217391305,15.20246010638298,17.27288169049202,19.724223684757312,22.54225191156915,54340.34765625,60834.71875,68387.4609375,76852.234375,172.70968495244566,193.3507133152174,217.3555961277174,244.25910750679347,9.385000228881836,9.31916618347168,9.6875,9.210000038146973
NG201800000862,NGGE7AFL,NG,2018.0,862.0,NG2018DHS,135083.671875,154254.5625,176293.125,164.10833740234375,144.0416717529297,158.85000610351562,138.5833282470703,48.14914321899414,43.53904342651367,45.38571548461914,39.22169876098633,0.0004923306052993148,0.0005402754909984697,0.0026942720924642183,32.317755126953124,31.05140380859375,32.330221557617186,31.549139404296874,10.100000381469727,9.40000057220459,9.241666793823242,9.616666793823242,-9999,2718.4,2710.2,2691.9,2737.0,3041.4,3148.1,3146.7,0.0,0.0,0.0,0.0,28.75,1667.9263392857142,6.0,0.0,0.0,0.21921501912283795,0.37154604458014673,26.693798828125,26.40616455078125,27.078659057617188,26.759683227539064,20.38818491700542,392.29551998644985,-1.0,79.05597899728997,0.44048439584127286,20.858305809620596,0.47565778096516925,0.4954074859619141,0.3722306569417318,0.3240003267923991,0.5319020271301269,0.5464712778727213,0.3497828801472982,0.30026750564575194,32.07500076293945,32.07500076293945,32.18333435058594,32.16666793823242,27.0,27.34166717529297,27.55000114440918,27.34166717529297,21.975000381469727,22.67500114440918,22.941667556762695,22.55000114440918,0.0021670901468036296,21.069844055175782,21.76092529296875,21.827093505859374,21.97022705078125,3.4083333015441895,3.308333396911621,3.5,3.5333333015441895,108800.19047619047,13895.794212218649,133623.72151898735,2064.4444444444443,2341.4444444444443,2475.6666666666665,2255.3333333333335,2039.5555555555557,2161.3333333333335,1690.7777777777778,0.0787121118891853,0.0,0.0,0.0,28.961750030517578,25.834247589111328,27.631000518798828,28.86549949645996,27.621749877929688,25.96150016784668,26.814498901367188,29.410999298095703,27.853498458862305,27.78675079345703,26.758750915527344,26.254751205444336,87.22493224932249,16.831978319783197,48.49531886888587,55.09989597486413,62.91959812330163,71.90900985054348,124911.078125,139831.5625,157183.046875,176628.515625,395.7004573170732,442.9664634146341,497.93339261517616,559.5339600271003,9.818333625793457,9.794166564941406,10.122499465942383,9.741666793823242
NG201800000863,NGGE7AFL,NG,2018.0,863.0,NG2018DHS,135865.1875,155147.0,177313.0625,164.10833740234375,144.0416717529297,158.85000610351562,138.5833282470703,48.14914321899414,43.53904342651367,45.38571548461914,39.22169876098633,0.0005227929974203982,0.0005892740815219819,0.001764394131368643,32.05778333875868,30.295074462890625,31.208902994791668,30.54772271050347,10.100000381469727,9.40000057220459,9.241666793823242,9.616666793823242,-9999,2858.8888888888887,2866.8888888888887,2853.4444444444443,2869.4444444444443,3134.8888888888887,3315.1111111111113,3304.8888888888887,0.0,0.0,0.0,0.0,27.07774798927614,1665.6180989583333,6.0,0.0,0.0,0.23474669322952513,0.39101775717045256,26.485917833116318,25.958953857421875,26.599505954318577,26.122060139973957,19.930887912617294,332.4126801273458,-1.0,79.09501193867293,0.43867840396175434,20.268241820961798,0.5005354285240173,0.5137268304824829,0.3791738748550415,0.3320046663284302,0.5731530785560608,0.5811222791671753,0.35920554399490356,0.310637891292572,32.07500076293945,32.07500076293945,32.18333435058594,32.16666793823242,27.0,27.34166717529297,27.55000114440918,27.34166717529297,21.975000381469727,22.67500114440918,22.941667556762695,22.55000114440918,0.009255914203191207,20.914052327473957,21.62283155653212,21.990108913845486,21.696394178602432,3.4083333015441895,3.308333396911621,3.5,3.5333333015441895,104558.35555555555,10965.636507936508,131328.0128205128,2101.8888888888887,2353.8888888888887,2493.777777777778,2280.4444444444443,2142.6666666666665,2163.777777777778,1743.6666666666667,0.03430106492847923,0.0,0.0,0.0,28.845001220703125,25.777664184570312,27.589332580566406,28.72833251953125,27.537999471028645,25.888999938964844,26.820332845052082,29.251998901367188,27.81066640218099,27.708999633789062,26.722335815429688,26.18566640218099,138.7533512064343,12.90348525469169,47.856379149728994,54.373941395663955,62.09060594512195,70.96158324864498,120348.78125,134724.84375,151442.28125,170177.09375,377.09136226541557,422.13622654155495,474.51725871313675,533.2194202412869,9.818333625793457,9.794166564941406,10.122499465942383,9.741666793823242
