DHSID,DHSYEAR,DHSCLUST,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
KE202200000803,2022,803,1.8326689,2.085349321,2.379091978,2.716650009,3.071774244,5.265608788,5.322754383,7.721442699,7.266236305,10.85415745,48.5723114,46.06510544,45.29486084,45.91875076,45.55404663,14.49317169,14.15669823,13.83155346,14.15571499,13.76237011,NA,681.7977905,0.068062559,0.077197224,0.093645893,0.085281886,0.101454847,0,0,0,0,0,12.52952003,1,0,0.031232513,0.08199735,0.309224665,0.241683304,0.404043466,37.01437378,35.80075836,35.72278595,36.06697845,35.75794983,0.109265096,0.047242228,8.587532997,0,6.04404211,0.136295989,0.069480106,0.018233217,0.033335231,0.076918416,0.083054878,0.036093116,0.008717225,0.016452439,0.044842206,35.01485825,35.30805969,35.17368317,35.35596085,35.01708603,27.74570274,28.20969391,28.238657,28.24757004,28.11037254,20.52168655,21.15136147,21.34213066,21.20024681,21.25471687,0,25.45643997,25.53641129,26.15070534,26.21520805,25.96185684,5.699045181,5.926186562,5.770630836,5.717505932,5.63368082,30.00893974,31.54363441,44.55759811,41.5447464,61.14885712,68.22307587,109.3478928,217.057312,134.4655304,345.0470581,27.32938004,27.84157181,28.96764755,28.80642891,28.81907463,28.75764275,28.24018669,28.49690437,29.45149612,29.83073997,28.56554794,28.06035233,175.0400391,14.40886784,13.69347954,17.85407829,22.6279068,30.90196228,134.2608185,157.8589325,185.0559235,215.6621552,247.3726654,6.245369434,7.343075752,8.608189583,10.03189087,11.50695896,6.497014999,6.935429573,9.572806358,8.388410568,11.10342503
KE202200000804,2022,804,27.50960922,31.30251312,35.71178818,40.77876282,46.72005844,6.047282219,5.92699337,8.750882149,7.849326134,12.41403961,47.89967346,45.25074005,44.40415573,45.23690033,43.86949158,14.18211842,13.79463291,13.51299191,13.82589722,13.41274643,1,778.1767578,0.090019383,0.099538431,0.112279117,0.100457579,0.122764155,0,0,0,0,0,25.45695496,1,0,0.021142513,0.052951291,0.228788987,0.183622479,0.282636732,36.34660339,35.13220978,34.78408051,35.42230225,34.77332306,1.161811709,0.040963002,52.21397018,0,19.12610245,0.20732002,0.1111985,0.047990013,0.067709826,0.124971151,0.147540435,0.063600399,0.024397667,0.036009967,0.082067713,34.28575134,34.57808304,34.43741226,34.58952332,34.25519562,27.16781044,27.6580162,27.66012764,27.64548683,27.52222252,20.10363197,20.78344917,20.92442131,20.76362991,20.84244919,0.114550933,24.79353523,25.01368141,25.16400528,25.60770798,25.67715263,5.549045086,5.782740116,5.635402203,5.594574928,5.504253387,33.55664063,34.27426147,49.31474304,43.91364288,68.33001709,88.71615601,147.3353271,242.9261932,144.7655029,414.4479065,26.18697929,26.90418243,27.06124687,26.63038254,26.32148361,26.06679153,25.70973587,25.95413971,26.72919655,26.60271454,25.68416786,25.69880676,65.88671875,180.2039948,158.7154083,236.636734,437.8679504,429.4329834,942.1692505,1107.768066,1298.621582,1513.399536,1735.926514,43.83042908,51.53421402,60.41286469,70.40449524,80.75662231,6.92226553,7.259257317,10.1167841,8.727637291,11.75892639
KE202200000805,2022,805,17.08403206,19.43950653,22.17775726,25.32445335,26.84003448,6.587159634,6.413392544,9.476816177,8.476252556,13.4708004,44.28007507,41.72527695,40.92107391,41.72927094,39.86750031,14.27239609,13.89110279,13.60546875,13.90772533,13.50203991,1,866.2421875,0.099604547,0.114459202,0.136287332,0.120256774,0.159732714,0,0,0,0,0,25.33701324,1,0,0.033048831,0.076378629,0.309272528,0.270310551,0.352368653,34.3499794,33.13360977,32.78956604,33.46385574,32.46039963,1.172959924,0.041221075,31.23970985,0,11.21195221,0.193430737,0.096402511,0.041216742,0.062973313,0.118420646,0.134598985,0.05344345,0.020675777,0.033148721,0.077247687,33.99900436,34.29283905,34.15234375,34.29045105,33.96150208,26.83684921,27.32526016,27.32864571,27.30590248,27.1847229,19.72660637,20.40173721,20.546875,20.38272667,20.45946312,0,24.41988564,24.5419445,24.65805626,25.19843674,25.05329895,5.457726002,5.692751884,5.550043583,5.487803936,5.413628578,35.95091248,36.50985336,52.59674454,46.5160141,72.92591095,115.646492,184.9803925,296.1057434,177.750473,502.8471069,25.90779877,26.64258385,26.5605278,25.83539772,25.43379211,25.0220089,24.7826252,25.00177193,25.62392807,25.60089874,25.12303543,25.19623375,83.2734375,71.63795471,41.49386215,48.61071777,55.7936821,61.91495132,870.0102539,1022.926147,1199.162598,1397.490967,1602.97522,40.47233582,47.58588791,55.78429794,65.01041412,74.56941223,7.189591885,7.511601448,10.43235683,9.011045456,12.13516426
KE202200000806,2022,806,284.0786743,323.2462158,368.7787476,421.1029968,423.9272766,5.860016346,4.326516151,9.24014473,7.211411476,12.22533607,44.17374802,41.94128418,41.69711685,41.63906097,38.92701721,13.40455723,12.75729275,12.91232681,12.98298645,12.34861088,4,644.6367188,0.087764017,0.110611111,0.118414402,0.129124135,0.241278514,0,0,0,0,0,23.65527534,1,0,0.043400813,0.08116889,0.386490464,0.222804859,0.418218046,34.62144089,33.36000061,33.39551926,33.47286224,31.98963547,0.063373119,0.078236476,2.504635811,0,1.414638758,0.166673467,0.075133689,0.12545687,0.181499705,0.141558155,0.110257976,0.042111706,0.078048624,0.125879154,0.09654738,33.96979141,34.15004349,34.27777863,34.21453857,33.70568848,27.24522591,27.74375153,27.7942276,27.70251846,27.50998306,20.56523514,21.39275169,21.36545181,21.23155403,21.35707474,0.004664785,25.06912804,24.77871513,25.09392357,25.30666733,25.05225372,5.246440887,5.479644299,5.337847233,5.420529842,5.209592342,30.74422836,23.70776939,49.32248306,39.08966827,63.68901825,130.186615,271.49823,328.7687683,243.1442719,454.2232361,27.81995392,28.65963745,28.94588089,27.90299225,27.57658005,27.40719223,27.04541397,27.04913139,28.13667297,28.09151459,27.41311455,27.31039619,80.60449219,158.2967529,341.48703,262.6014099,326.6655273,563.0254517,772.7813721,908.6080322,1065.149048,1241.312988,1423.83313,35.99455643,42.32107925,49.61243439,57.81778717,66.31919861,6.770095348,5.407139301,10.38632393,8.210051537,11.81670094
KE202200000807,2022,807,297.2623901,338.2476196,385.8932495,440.6457825,577.6259155,5.738981724,4.259943962,9.063450813,7.100866795,12.00192642,45.29779053,42.78667831,42.71924591,42.69129562,39.76311111,13.41309357,12.76030159,12.91776657,12.98715305,12.34375,4,621.7802734,0.082634404,0.119181372,0.117138132,0.126412153,0.240353972,0,0,0,0,0,23.81649017,1,0,0.04202202,0.081080742,0.383616507,0.21194385,0.412858337,34.9887886,33.6245842,33.80421448,33.81943512,32.21522903,0.073711053,0.121722765,3.488065958,0,1.67043519,0.176721603,0.080953248,0.130063877,0.19127886,0.149044618,0.119549863,0.046303492,0.081971131,0.136056736,0.103321761,34.08090591,34.254879,34.38680649,34.32197571,33.80536652,27.35188103,27.84722328,27.89900208,27.80847931,27.61166191,20.66781044,21.4945755,21.46903992,21.33482361,21.46161842,0.015862448,24.67978477,24.46248817,24.88917732,24.94756889,24.66734695,5.25946188,5.488584995,5.347801208,5.432537556,5.216855049,30.18395615,23.38106346,48.46953201,38.57572174,62.61231232,120.2359772,245.5827026,302.3536072,231.2638397,422.7255859,28.02064323,28.8945694,29.32906914,28.36527443,28.03948975,27.90791512,27.56209755,27.51773643,28.60999489,28.51849556,27.70842934,27.60206985,102.1855469,326.3434753,288.9388123,243.3426056,207.0697632,295.5354004,2843.905273,3343.759277,3919.844482,4568.144043,5239.834473,132.4694672,155.7527313,182.586853,212.7847137,244.0721436,6.709846497,5.372240543,10.29520988,8.136984825,11.75267315
KE202200000808,2022,808,33.58377075,38.21415329,43.59700775,49.78277588,60.93573761,6.226750374,4.527544498,9.7742033,7.54600668,12.8993206,43.95829391,42.1618042,41.3179512,41.11933899,37.98232651,13.37895012,12.74826431,12.89600754,12.97048664,12.36319447,4,666.3007813,0.091912314,0.106831081,0.123557642,0.128407121,0.232004166,0,0,0,0,0,17.31926346,1,0,0.044797707,0.078798749,0.365972698,0.222889364,0.410383612,34.44158936,33.4743042,33.16342163,33.27743149,31.42293167,0.06342864,0.049167041,1.572190642,0,1.386095405,0.162807509,0.070213743,0.125932738,0.183604568,0.141508505,0.105606243,0.037908696,0.077036075,0.12617071,0.09533713,33.63645935,33.8355484,33.95069504,33.89223099,33.40664291,26.92526054,27.43333435,27.47990608,27.38463593,27.20494843,20.25750923,21.08728409,21.0546875,20.9217453,21.04344749,0,24.9248867,24.7868042,25.00888824,25.43552017,24.86353874,5.207378387,5.452821255,5.307986259,5.384505272,5.187803745,32.42504501,24.68789101,51.88133621,40.63151169,66.91914368,132.8527069,290.8300781,348.5591431,262.018219,482.0794983,27.57133865,28.3953476,28.60825157,27.30752373,26.84369087,26.81635284,26.40180206,26.47167587,27.57061768,27.61869812,27.0496788,26.96816635,135.4199219,53.83547211,60.72348785,54.32766342,64.81309509,75.6210022,671.0841064,789.0361328,924.9764404,1077.95752,1236.45813,31.25338745,36.74658966,43.07752991,50.2020874,57.58369827,6.950841904,5.511835575,10.65966511,8.429253578,12.00878429
KE202200000809,2022,809,162.844101,185.2963409,211.3972168,241.3913574,241.7680511,8.846190453,6.786495686,13.14698124,10.27664566,17.9389801,42.42246246,39.57423782,39.33882141,38.9991684,35.14850235,13.94678783,13.31258678,13.08372402,13.75659752,12.92513084,4,650.671875,0.136117816,0.189791322,0.183815971,0.19061406,0.295293778,0,0,0,0,0,29.45391273,4,0,0.045990001,0.090392627,0.519678473,0.220481068,0.385908425,33.06978989,31.61468697,31.55309105,31.47328186,29.40449524,0.142131224,0.084345058,1.995580554,0,1.909027815,0.23879233,0.091697857,0.107939221,0.168106467,0.153731018,0.185271144,0.057941016,0.063479811,0.113717496,0.110058352,33.78910446,34.01848984,33.963974,34.1349411,33.47565079,26.79765701,27.34036446,27.3903656,27.23098946,26.98372459,19.84231758,20.70590401,20.88025284,20.37834167,20.55052185,0.213437632,23.71712112,23.65513992,23.76736069,23.94739532,23.66048622,4.839756966,5.060633659,4.900737762,5.011198044,4.838325024,42.81341171,34.34396744,64.42990875,51.49831009,86.7946167,247.6676636,319.980072,494.8353271,568.4195557,776.026001,26.7574234,27.25549889,27.17842102,26.0877285,25.50266266,24.87885857,24.135952,24.06356239,24.88777161,25.49528503,25.73502731,25.77706337,140.5507813,460.3798218,741.5510254,846.7459717,652.7177124,595.0040283,358.0012817,420.9247742,493.444458,575.0548096,659.6096802,16.68497658,19.61758423,22.99742889,26.80095482,30.74171066,7.337552071,6.151493073,10.67287254,8.672326088,12.69597626
KE202200000810,2022,810,6.068824291,6.905567169,7.878286839,8.996099472,11.30602741,8.381085396,6.487014294,12.52875519,9.716738701,17.02855873,44.42136383,41.92937469,41.54874802,41.30263901,37.3171196,13.88828087,13.25026035,13.071311,13.6760416,12.86150169,4,636.8515015,0.131161749,0.167547747,0.176090285,0.186567023,0.306416601,0,0,0,0,0,17.92380142,4,0,0.043586165,0.087764852,0.50296092,0.216737643,0.388676167,34.10757446,32.85008621,32.75576401,32.82739639,30.76703262,0.08813303,0.045342125,1.846309304,0,1.745868206,0.212029293,0.081108883,0.100410119,0.156207219,0.140627638,0.155101568,0.049672928,0.057793941,0.102487706,0.09613318,33.861763,34.08116531,34.05234528,34.20343018,33.554039,26.89852524,27.43567657,27.48567772,27.33949661,27.09422874,19.97348213,20.83090401,20.98103333,20.52738762,20.6925354,0,23.793787,23.77079773,23.96277809,24.35215187,24.21694565,4.896354198,5.115234375,4.959157944,5.067621708,4.892057419,41.03676224,33.18259811,62.13207626,49.24075699,83.3046875,241.1481476,326.8979797,446.5669556,485.9642334,657.9827881,27.32758522,28.104599,28.07766533,26.76757813,26.21220779,26.03229141,25.39421082,25.4474678,26.19089699,26.48408127,26.43600845,26.45273781,135.3115234,65.28023529,45.45461655,58.07493973,58.98858261,108.5484543,481.8146973,566.5,664.1004028,773.9353638,887.7332153,22.45422363,26.4008503,30.94936562,36.0680542,41.37142563,7.250155926,6.099687576,10.61104965,8.54045105,12.56549835
KE202200000811,2022,811,26.23887062,29.8565731,34.06217575,38.89509583,43.85103607,8.525842667,6.590593815,12.70359325,9.894361496,17.30147552,43.0777626,40.63638687,40.40548706,39.91079712,35.88305664,13.92508698,13.28428841,13.05221367,13.72673607,12.89309883,4,627.234375,0.13226743,0.177440628,0.180034712,0.190686971,0.29971236,0,0,0,0,0,24.13601494,4,0,0.04637083,0.090702124,0.513127685,0.213880807,0.400759637,33.23541641,31.99012184,31.92097282,31.86321259,29.78210068,0.150261,0.062651277,2.00316906,0,1.968843341,0.231216386,0.088970177,0.105241559,0.16661036,0.152187943,0.17727676,0.056130175,0.061615162,0.112718292,0.108390316,33.93849945,34.16172028,34.10581589,34.2864151,33.62382889,26.95755196,27.49817657,27.54817772,27.39713478,27.14804649,20.01341248,20.87743187,21.05360413,20.55967903,20.73073006,0.030713366,23.39306831,23.3438549,23.43645859,23.81562614,23.68114662,4.878993034,5.098220825,4.939366341,5.052343845,4.875738144,41.59752655,33.60030365,62.74770355,49.98971558,84.35746765,239.3340149,313.1047974,467.5446777,528.0040894,715.8123779,26.93913651,27.5683403,27.53020096,26.35154915,25.75722694,25.33186913,24.64790916,24.58517265,25.4057045,25.88466263,25.98633766,25.9836216,143.2949219,96.36506653,330.3838501,358.7440491,363.1930237,252.5485687,560.2122803,658.677063,772.1583252,899.8648682,1032.179077,26.10920334,30.69824409,35.98714066,41.93901825,48.10564423,7.246406078,6.100173473,10.56556416,8.542257309,12.57386684
KE202200000812,2022,812,2.099071741,2.388482809,2.724924803,3.111551523,3.575829983,8.997973442,6.30143261,13.63685703,10.30631256,18.17750931,42.71021271,41.1853714,39.43688583,40.57753372,36.58438873,13.60166359,13.01361465,13.31132793,13.2513895,12.71351242,4,875.1308594,0.122328222,0.134440973,0.174075529,0.139402136,0.222518355,0,0,0,0,0,7.587615967,4,0,0.030921947,0.052689098,0.36830461,0.345540881,0.316507041,33.28347778,32.52820587,31.72491455,32.45557404,29.99774933,0.103240252,0.025064541,1.018041968,0,0.843996644,0.222641915,0.099332906,0.174138352,0.349833459,0.232831627,0.163477689,0.056767862,0.118636653,0.316175103,0.1883059,32.02149963,32.26919937,32.45173645,32.27698135,31.84532738,25.20244598,25.73550415,25.77753258,25.63096237,25.47502899,18.41983604,19.25558472,19.14040756,19.0255928,19.13181496,0,23.85674286,23.87104225,24.01293945,24.33361053,23.41111183,4.826808453,5.096614838,4.951461315,4.990668297,4.851533413,43.43149567,32.11597061,67.52236938,51.43538666,88.18878937,245.3700867,372.0430603,475.7376404,316.2861938,677.7958984,26.56850624,27.41749382,27.33026314,25.86410332,25.14508438,24.56317139,23.95222473,24.18754959,25.0279026,25.87154579,25.6999054,25.65418434,297.4785156,22.65927887,26.41604996,30.25431824,30.59387589,32.19223022,246.4156799,289.7265015,339.6425171,395.8156738,454.015564,11.47342396,13.49003029,15.81418228,18.42967606,21.1395359,8.100140572,6.343252182,12.13937473,9.690921783,13.46917343
KE202200000813,2022,813,125.9949493,143.3665924,163.5612335,186.768158,211.6355896,17.02780914,16.5112381,23.7829895,22.70050812,32.60701752,30.80113602,28.77340317,27.97840309,29.03107643,26.44384956,14.81462765,14.62053013,14.21788216,14.36501789,13.98849869,1,1593.316406,0.263673484,0.31829828,0.333330572,0.329961807,0.411269486,0.054014757,0.024739582,0,0.035872396,0.000824653,38.47667694,10,0,0.030212145,0.081988446,0.304732382,0.48295477,0.428844064,23.39700699,22.51753426,22.0003643,22.72618103,20.88880157,91.42119598,81.64804077,28.11501312,0.022600936,47.85106659,0.328855008,0.176164478,0.031017836,0.0650324,0.18550308,0.255877554,0.107133925,0.014748312,0.033052877,0.13700676,27.58372498,27.95863724,27.77921104,27.77964401,27.45625114,20.1534729,20.62278748,20.64440155,20.56888199,20.44214439,12.76909733,13.33810806,13.56132889,13.41462708,13.46775246,0.025708595,15.99287891,16.26166725,16.02232742,16.42128563,15.33375168,4.112413406,4.298437595,4.155078411,3.998394251,4.047222137,70.02539063,70.97252655,98.8201828,90.76557922,131.9678497,744.6827393,907.5561523,1122.117188,878.4929199,1487.106445,19.61052513,19.94294739,19.97343063,19.66725731,18.96136475,18.24665451,17.79082108,17.84770012,18.0701828,18.66246414,18.74608231,18.96990585,62.16992188,357.9085388,861.7571411,998.0153198,1018.431763,1004.958557,2100.380127,2469.549805,2895.02002,3373.824951,3869.905029,97.6595459,114.8245087,134.6072235,156.869812,179.9356079,11.92297268,12.1520834,15.52105045,14.32233429,17.42328072
KE202200000814,2022,814,99.85402679,113.6214752,129.6262054,148.0182495,159.0247192,17.65106201,17.15288544,24.67357254,23.65028191,33.75360107,29.20093536,27.75033569,26.80733681,28.02567101,25.34650612,14.80991077,14.62345219,14.21498871,14.35697365,13.98048306,1,1763.874146,0.283010751,0.326258242,0.353476256,0.34271279,0.417849332,0.061216723,0.028038193,0,0.040655382,0.000934606,32.8119278,10,0,0.024304138,0.070546784,0.266909301,0.44090569,0.397261947,21.74510193,21.19297409,20.60277748,21.36707687,19.56476021,95.95724487,80.29377747,30.46230888,0.012920907,60.69468689,0.298872471,0.153348625,0.025085319,0.048675925,0.159484923,0.22362563,0.089398265,0.011781945,0.02405555,0.111865774,27.18572044,27.5658989,27.38259697,27.38007927,27.05601883,19.75810242,20.22906494,20.24888611,20.17278671,20.04605103,12.37581062,12.94244766,13.16760731,13.02310562,13.07553577,0.014474483,14.28926754,14.63561344,14.3982172,14.7084837,13.7830143,4.049623966,4.233275414,4.087283134,3.930309772,3.983333349,71.48016357,72.61289215,100.8478775,92.95293427,134.4518433,769.3789673,921.8007813,1153.24939,905.7362061,1527.174072,18.5522747,18.89882088,18.97380447,18.6476326,18.00649071,17.25565529,16.80744553,16.87932396,17.09405708,17.68421555,17.72933197,17.93840408,68.33203125,427.8505859,505.6516724,580.3063354,587.3681641,864.78302,2428.529541,2855.375977,3347.319092,3900.929199,4474.513672,112.9151917,132.7615509,155.6345825,181.3748474,208.0438232,12.15489674,12.39032364,15.77026939,14.59414577,17.647089
KE202200000815,2022,815,78.86955261,89.7437439,102.3850708,116.9119949,134.5101013,19.57857513,19.02873421,27.29260635,26.38891029,37.33040237,29.44647789,28.77781296,27.18416786,28.68312454,25.60823059,14.76653671,14.59257793,14.17760372,14.30286503,13.92408848,1,1791.007935,0.3175807,0.321298957,0.359491676,0.343879163,0.422116816,0.083580732,0.038281247,0,0.055507813,0.001276042,22.06164169,10,0,0.019599656,0.066672996,0.248526841,0.441465944,0.403976768,21.57505798,21.64911461,20.80723953,21.56640625,19.82515717,77.58886719,81.10203552,29.13145256,0.007916276,55.19819641,0.288469762,0.134140372,0.02380456,0.036475454,0.14558576,0.212233499,0.075504117,0.011156264,0.017634327,0.098778814,26.06757736,26.45533752,26.26653671,26.25273514,25.92500114,18.66250038,19.13580704,19.15013123,19.07044411,18.94440079,11.3010416,11.86276054,12.08893299,11.94987011,12.00091171,0,13.70363617,14.52041626,14.43031216,14.449687,14.04208279,3.87109375,4.046354294,3.897265673,3.736067772,3.804166794,75.79049683,76.99700928,106.366539,98.59075928,142.0110779,795.4324951,958.3041382,1226.866333,912.8676758,1613.230957,18.15436554,18.53562546,18.69881439,18.36320114,17.72367668,17.0167942,16.50722504,16.57698631,16.8714447,17.43544388,17.43304634,17.55237389,68.10644531,356.7778015,482.8995667,567.2393799,544.2579956,731.8265381,2289.345459,2691.728271,3155.477051,3677.358643,4218.069824,106.4401245,125.1483917,146.7097778,170.9739838,196.1136475,12.80212212,13.01437473,16.43601608,15.30153561,18.24724007
KE202200000816,2022,816,75.07011414,85.42045593,97.45279694,111.2799072,121.0441666,18.35277557,17.98037338,25.82049179,24.93749046,35.02189636,23.44916725,22.76604271,22.22520828,23.91968727,21.81326675,14.83441925,14.66601563,14.24079895,14.37890625,14.00481796,1,2617.428955,0.382160604,0.417226374,0.443122208,0.417002916,0.452179611,0.067660592,0.030989582,0,0.044934895,0.001032986,29.88227463,10,0,0.01136067,0.036640774,0.15108791,0.245884433,0.265781134,16.17736816,15.94939232,15.71241283,16.72128487,15.45026016,73.83839417,86.19206238,30.15057945,0.006129732,118.1889496,0,0,0,0,0,0,0,0,0,0,26.71184921,27.10551262,26.91219711,26.90915871,26.58611107,19.27222252,19.74743843,19.76558113,19.69075584,19.56332588,11.87743092,12.43949699,12.67139816,12.53025246,12.58129406,0,8.905568123,9.132742882,9.19961834,9.522881508,9.087254524,3.97699666,4.159548759,4.006119728,3.852213621,3.906944513,72.98892975,74.79023743,103.4399796,96.06453705,136.8286133,969.8248901,1196.361938,1503.546021,1181.176025,1985.539673,15.39019966,15.71186638,15.88967037,15.66108036,15.16154003,14.42628384,13.94335175,13.99682236,14.42520237,14.86701012,14.8384161,14.85700798,147.9423828,420.7598267,572.0413208,659.2342529,639.6223755,780.8141479,2317.466064,2724.791748,3194.236816,3722.528809,4269.881836,107.747551,126.6856232,148.5118561,173.0740967,198.5225677,12.43536854,12.71923542,16.10139656,14.97400093,17.94216919
KE202200000817,2022,817,39.99350357,45.50763702,51.91785049,59.28422546,65.30931091,19.57956696,18.92093468,27.15661621,26.16192627,37.3603363,33.38331985,32.62042999,30.55513954,31.88391304,28.11780357,14.73742867,14.5530529,14.14936352,14.27311897,13.89254951,1,1681.588867,0.237220511,0.238277197,0.282953173,0.279596657,0.363358945,0.082822628,0.037934024,0,0.05500434,0.001264468,33.87077332,10,0,0.020404628,0.070332661,0.267469466,0.461383909,0.42379126,25.02700806,24.9219799,23.64850616,24.57225609,22.10393906,99.4030838,84.27251434,20.48340225,0.010517959,36.65930939,0.322182149,0.157692656,0.03283754,0.048482433,0.170647725,0.248093113,0.092494875,0.015653418,0.023964686,0.121945173,26.12782097,26.50713158,26.32469749,26.30776978,25.97893524,18.73726845,19.20762444,19.22206306,19.14006233,19.01471329,11.39039326,11.95407963,12.17533302,12.0346508,12.08638668,0.002789788,16.67069435,17.22352982,16.74187469,17.26060295,16.09007263,3.87514472,4.048900604,3.904731035,3.739945173,3.811111212,75.87365723,76.6089859,106.0392838,97.84416962,142.3843994,677.102356,789.2028809,1025.084961,755.2369995,1341.193115,19.95140839,20.31066132,20.31089211,20.05256653,19.29027176,18.64855957,18.17707825,18.23143578,18.45828629,19.02598,19.08467102,19.2857151,49.30175781,189.8750153,232.8842316,275.7081604,323.2249146,453.8799744,1387.941772,1631.891113,1913.044067,2229.440674,2557.25293,64.53163147,75.87393188,88.94599152,103.6566849,118.8981476,12.77094746,12.94268513,16.38209152,15.21610737,18.21156883
